Horse_ID,Horse_Name,Horse_Code,State,Country,Age,Color,Sex,Import_type,Total_Stakes,Owner,Last_Rating,Sire,Dam,Dam_sire
602,DIAMOND PEGASUS,D143,Active,AUS,4,Chestnut , Gelding,PP,"848,020",Alice Chan Mei Kei,,Snitzel,Fitna,Fastnet Rock
603,STRONGER,D142,Active,AUS,4,Chestnut , Colt,PP,"4,757,500","Cheung Hon Kit, Joanna Cheung Wai Sze & Jonathan Cheung Yu Shing",,Not A Single Doubt,Star Pupil,Starcraft
605,GREEN REIGN,D140,Active,AUS,5,Bay , Gelding,PP,"1,526,750",Roger Li Ka Chun,,Lope de Vega,Zarzuela,Rock Of Gibraltar
606,COMPUTER PATCH,D139,Active,AUS,4,Bay , Rig,PP,"10,930,000",Yeung Kin Man,,Exceed And Excel,Girl Hussler,Hussonet
607,TOTAL POWER,D138,Active,AUS,5,Bay , Gelding,PP,"920,490",Simon Wong,,Dundeel,Plumm,Encosta de Lago
608,UNIVERSAL RECORD,D137,Active,SAF,4,Chestnut , Gelding,PPG,0,William Ching Hon Kuen & Raymond Ching Wei Man,,Philanthropist,Sephora,Silvano
609,APEX TOP,D136,Active,SAF,4,Chestnut , Gelding,PPG,"637,690",Arthur Tsoi Tai Kwan & Johnny Chan Chi Kwong,,Flower Alley,Cosima Liszt,Rich Man's Gold
610,WONDERFUL TIMES,D135,Retired,SAF,,Bay , Gelding,PPG,0,Allan Fung Yu Hing & Norman Fung Yee Man,33,Dynasty,To Go West,Greys Inn
611,SEVENTH SEA,D134,Active,SAF,5,Bay , Gelding,PP,0,Gold Mines Syndicate,,Seventh Rock,Schism,Count Dubois
612,SEATTLE CHOICE,D133,Active,SAF,5,Bay , Gelding,PP,"3,393,250",William Elkin Mocatta,,Sail From Seattle,Bold Choice,Lecture
614,CALIFORNIA DADDY,D131,Retired,USA,,Chestnut , Gelding,PP,"87,000",Good Memory Syndicate,69,Scat Daddy,Sulis,Maria's Mon
615,BEAUTY HAPPY,D130,Retired,IRE,,Bay , Gelding,PP,"2,479,500",Eleanor Kwok Law Kwai Chun,82,Elzaam,Diamond Circle,Halling
616,DECRYPT,D129,Active,GB,5,Grey , Gelding,PP,"1,508,500",Albert Hung Chao Hong,,Dark Angel,She's A Worldie,Kodiac
618,PRIVATE SECRETARY,D127,Active,GB,5,Bay , Gelding,PP,"2,197,000",Siu Pak Kwan,,Kingman,Intrigued,Darshaan
619,TRANSCENDENT,D126,Active,ITY,5,Bay , Gelding,PP,"1,246,500",Eddie Wong Ming Chak,,Dabirsim,Resaca,Touch Down
620,ARES,D125,Active,NZ,4,Bay , Gelding,PPG,"1,478,295",Wong Kin Ting,,Zacinto,Marzia,Elusive City
621,EL VALIENTE,D124,Active,AUS,4,Bay , Gelding,PPG,"35,000","Vincent Leung Man Him, Steven Leung Man Hung & Lewis Cheng Ka Hang",,Savabeel,Valdemoro,Encosta de Lago
622,PING HAI BRAVO,D123,Active,AUS,4,Bay , Gelding,PPG,"5,044,670",Zeng Jiaxin,,Red Dazzler,Mountain Bluebird,Beautiful Crown
623,CARRY THE DIAMOND,D122,Active,AUS,4,Brown , Gelding,PPG,"391,205","Dr Edmund Bernard Chan, Yam Tak Cheung, Dr Yu Kar Fook & Dr Lawrence Lam Ching Hung",,Moshe,Lucand Star,Lonhro
624,SPEED FAY FAY,D121,Active,AUS,4,Bay , Gelding,PPG,"1,805,760",Well Blessing Syndicate,,Hinchinbrook,Willow,Woodman
625,RHAPSODY,D120,Active,AUS,4,Bay / Brown , Gelding,PPG,"570,000",The Hon & Mrs Andrew Li Kwok Nang,,Hinchinbrook,Teasing,More Than Ready
626,EURO LAGO,D119,Active,AUS,4,Bay , Gelding,PPG,0,Mr & Mrs Li Yiu Keung,,Helmet,Evilweb,Encosta de Lago
627,MELBOURNE HALL,D118,Active,GB,5,Bay , Gelding,PPG,"914,225",Mr & Mrs Chew Fook Aun and Alexander Chew Wei Khen,,Harbour Watch,An Ghalanta,Holy Roman Emperor
628,HORSE WINNINGS,D117,Retired,AUS,,Chestnut , Gelding,PPG,0,Hi-Lo Syndicate,52,Dawn Approach,Anais,Spectrum
629,HEZA BEAUTY,D116,Active,NZ,4,Bay , Gelding,PPG,"3,508,625",Kitty Kwok Sea Nga,,Darci Brahma,Myback,Dubawi
630,M M JOHNNY,D115,Active,AUS,4,Brown , Gelding,PPG,0,Danny Chan Kwan Mun,,Better Than Ready,Belle Soleil,Redoute's Choice
631,WAYFOONG STAR,D114,Active,AUS,5,Bay , Gelding,PPG,"58,020",Wayfoong Syndicate,,All American,Star Logie,Starcraft
632,SMILING CITY,D113,Active,AUS,5,Bay , Gelding,PP,"2,323,915",Gary Ling Kay Wai,,So You Think,Laylia,Redoute's Choice
633,LUCKY PUZZLE,D112,Active,NZ,5,Bay , Gelding,PP,0,Wong Wai Pang,,Shamexpress,Stella Livia,Titus Livius
634,MARVEL DRAGON,D111,Active,AUS,5,Bay , Gelding,PP,"1,080,250",Victor Chan Wai Lap,,Redoute's Choice,Jeu de Cartes,Stravinsky
635,HARMONY AND RICH,D110,Active,AUS,4,Bay , Gelding,PP,"1,061,000",Sze-To Kin Sun,,I Am Invincible,Express Power,Snitzel
636,KUNG FU FIGHTER,D109,Retired,AUS,,Chestnut , Gelding,PP,0,"Ko Po Ming, Dexter Ko Chun Ho & Stephanie Ko Cheuk Lam",53,Fighting Sun,Viva Dubai,Dubai Destination
637,SUPER WEALTHY,D108,Active,AUS,5,Bay , Gelding,PP,"4,591,000",Sidney Leung Kwun Wa,,Epaulette,Well Hidden,More Than Ready
638,GALAXY EMPEROR,D107,Active,AUS,4,Bay , Gelding,PPG,"808,020",Hanson Wong Chun Hung,,Verrazano,Naivety,Commands
639,SPONTANEOUS,D106,Active,AUS,5,Brown , Gelding,PPG,"628,020",Benedict Sin,,Unencumbered,Dowager Princess,Savabeel
640,BELUGA,D105,Active,NZ,4,Bay , Gelding,PPG,"1,951,430",Ngai Man & Amy Wang Hong,,Tavistock,Prestigious Miss,Written Tycoon
642,ATHENA,D103,Active,AUS,4,Bay , Gelding,PPG,"58,020",Tai Woon Shing & Victor Chan How Chung,,Snitzel,Angel's Spell,Dehere
643,THIS IS CHARISMA,D102,Active,NZ,5,Bay , Gelding,PPG,"328,780",Always-One-Step-Ahead Syndicate,,Smart Missile,Sunsari,Encosta de Lago
644,SWOT TROOPERS WIND,D101,Active,AUS,4,Grey , Gelding,PPG,"146,205",Thomas Poon Ho Wing & Poon Chi Keung,,Smart Missile,Lundi,Charge Forward
645,FANTASY,D100,Active,AUS,5,Bay , Gelding,PPG,"3,531,420","Chris Yiu Chun Hang, Mr & Mrs Yiu King Chuen and Chino Yiu Chin Hang",,Sizzling,Bon Fire,Octagonal
646,SKY SHOW,D099,Active,NZ,4,Brown , Gelding,PPG,"1,193,180",Kwan Yui Man,,Showcasing,Mary Agnes,Zabeel
647,GRACYLOVE,D098,Active,NZ,4,Chestnut , Gelding,PPG,0,Hung Kin Lam,,Shooting To Win,Turf Cutter Girl,Bel Esprit
648,SHANGHAI POWER,D097,Active,NZ,4,Bay , Gelding,PPG,0,Shanghai Club Syndicate,,Shamexpress,Diplomacy,No Excuse Needed
649,SNOW AIRJET,D094,Retired,NZ,,Bay , Gelding,PPG,"212,740",Chung Chin Yan,48,Rip Van Winkle,Camellia,Redoute's Choice
651,INVALUABLE,D091,Retired,NZ,,Brown / Grey , Gelding,PPG,"873,055",Timmy Wong Ka Kit,49,Ocean Park,Danex,Danasinga
652,COLONEL,D090,Active,NZ,4,Brown , Gelding,PPG,"1,691,190",Syed Pervez Hussain,,Ferlax,Outrageous Fortune,Volksraad
653,WHAT A STORM,D089,Retired,AUS,,Bay , Gelding,PPG,0,Lunner Club Syndicate,52,Dawn Approach,Matabrahma,Darci Brahma
654,SKY DARCI,D088,Active,NZ,4,Bay , Gelding,PPG,"7,357,965",Jessica Kwan Mun Hang,,Darci Brahma,Strictly Maternal,O'Reilly
655,FIRE BALL,D087,Active,NZ,4,Bay , Gelding,PPG,"555,000",Ricky Chiu Tong,,Burgundy,Lady Winifred,Casual Lies
657,SUPER OASIS,D085,Active,NZ,5,Bay , Gelding,PP,"3,422,500",King Kong V Racing Syndicate,,Rock 'N' Pop,Not Sure,Masterclass
658,MOERAKI,D084,Active,NZ,4,Bay , Gelding,PP,"252,750",Herbert Cheung Po Lun,,El Roca,Go Kate Go,More Than Ready
659,SO WE JOY,D082,Active,AUS,5,Bay , Gelding,PPG,"1,189,410",Good Hope Syndicate,,So You Think,Soho Secret,Lucky Owners
660,ROSSE SCARPE,D081,Active,AUS,4,Bay , Gelding,PPG,0,Lam Yuk Leung,,Smart Missile,Ancient Titles,Xaar
661,GORGEOUS INHERITOR,D080,Active,AUS,5,Brown , Gelding,PPG,0,Yip Kong Wah,,Poet's Voice,Throne Inn,King Of Kings
662,GOLD 'N' BOLD,D079,Active,AUS,4,Bay , Gelding,PPG,"148,845",Ann Chak On On,,Olympic Glory,Shamardani,Shamardal
663,DRAGON BOLT,D077,Retired,AUS,,Bay , Gelding,PPG,0,Stephanie Hung Yujie,26,I Am Invincible,Mizzle,Rahy
664,SO HAPPY,D076,Retired,AUS,,Bay , Gelding,PPG,0,Karen Chan Ka Yin & Ken Fung Kin Fai,47,Fastnet Rock,Heavenly Glow,Spinning World
665,HAPPY TANGO,D075,Active,AUS,5,Bay , Gelding,PPG,"750,810",Chan Chi Sun,,Eavesdropper,Red Dawn,Western Red
666,SUNNY SMILE,D074,Active,AUS,4,Bay , Gelding,PPG,0,Simon Tsang Heung Tung,,Dissident,Family Girl,Zeditave
667,APOLAR WARRIOR,D073,Active,AUS,4,Chestnut , Gelding,PPG,"45,000",Friends of Shine Tak Syndicate,,Deep Field,Charlety Star,Arena
668,SUPER POWER MAN,D072,Active,AUS,4,Bay , Gelding,PPG,"1,154,880",Mr & Mrs Chan Hou Bo and Mr & Mrs Edward Chan Tsz Chun,,Anacheeva,Silver Girl,Fastnet Rock
669,FLYING GENIUS,D071,Active,AUS,4,Bay / Brown , Gelding,PPG,"4,424,118",Stella Fung Siu Wan,,All Too Hard,Sacha Royale,Fasliyev
670,DAILY BEAUTY,D070,Active,AUS,5,Bay , Gelding,PPG,"2,027,775",Peter Cheng & Jerry Cheng Chun Ho,,All American,Mixed Emotions,Testa Rossa
671,HOME MADE,D069,Retired,AUS,,Bay , Gelding,PP,"145,020",Home Sweet Home Syndicate,53,High Chaparral,Gliding,Flying Spur
673,CALIFORNIA CONCORD,D067,Active,AUS,5,Bay , Gelding,PP,"2,105,000",Chloe Liang Shun Yin,,Fastnet Rock,Miss Concorde,Encosta de Lago
674,ENJOYING,D066,Active,AUS,5,Brown / Grey , Gelding,PP,"1,325,500",Mr & Mrs Wong Chung Mat,,Dundeel,Incredulous,Keep The Faith
675,SUCCESS ALLSTARS,D065,Active,SAF,5,Bay , Gelding,PPG,"26,250",Mr & Mrs Jimmy Jim and Jessica Jim Sze Ho,,Silvano,Pay The Piper,Saumarez
676,SEA MONARCH,D063,Active,IRE,4,Bay , Gelding,PPG,"148,750",Leung Chiu Hung,,Dandy Man,Cucuma,Invincible Spirit
677,NOTTING HUW,D062,Retired,IRE,,Bay , Gelding,PPG,0,The HUW Syndicate,52,Acclamation,So Dandy,Oratorio
678,HORSESAIN BOLT,D061,Active,IRE,5,Chestnut , Gelding,PP,"547,500",Daryl Ng Win Kong,,Excelebration,Kerisa,Azamour
679,SMART THINKER,D060,Active,USA,5,Grey / Roan , Gelding,PPG,"285,000","Newlson Tang Kin Ming, Gilbert Hung Wan Hoi & Franklin Hung Chi Yen",,More Than Ready,Thissongsforbailee,Unbridled's Song
680,ENZEMBLE,D059,Active,IRE,6,Bay , Gelding,PP,"2,283,750",Ada Wong Yin Man,,Zoffany,Fifer,Soviet Star
681,THE WEATHERMAN,D058,Retired,GB,,Grey , Gelding,PP,0,Fung Pak Kei,57,Showcasing,Sell Out,Act One
682,PACKING JOY,D057,Retired,GB,,Bay , Gelding,PP,0,Ho Tsz Wan,69,Kingman,Wedding Morn,Sadler's Wells
683,SAVVY NINE,D056,Active,FR,5,Brown , Gelding,PP,"6,154,000",Julian Hui Chun Hang & Michele Monique Reis,,Anodin,Insan Mala,Bahhare
684,INNER FLAME,D055,Active,AUS,5,Chestnut , Gelding,PPG,"3,257,880",Vani Wun Lai Yi,,Zoustar,Assertive Sound,Zeditave
685,UNDEFEATED,D054,Retired,AUS,,Bay , Gelding,PPG,"551,190",Johnny Yau Ying Chuen,57,Shamus Award,Attractive,Zabeel
686,ALLOY STAR,D053,Active,AUS,5,Bay , Gelding,PPG,"238,990",Lee Yuen Fat,,Sebring,Steps In Time,Danehill Dancer
687,JUNEAU PARK,D052,Active,NZ,5,Bay , Gelding,PPG,"2,857,880","June Wong Wai Man, David Eldon & Michael John Caddy",,Ocean Park,Hula Here,Dehere
688,JIANGXI STAMINA,D051,Active,AUS,5,Bay , Gelding,PPG,"172,500",Kelvin Lau Sik Suen,,Moshe,Queen's Lager,Lago Delight
689,LUCKY QUALITY,D050,Active,AUS,4,Bay , Gelding,PPG,"1,708,995",Leung Kai Fai,,Medaglia d'Oro,Watchful Eyes,Street Sense
692,TRUE LEGEND,D047,Active,AUS,4,Chestnut , Gelding,PPG,"1,907,810",Cheung Sui Ling,,Deep Field,Jolie Bay,Fastnet Rock
693,WIN FOR YOUTH,D046,Active,AUS,4,Chestnut , Gelding,PPG,0,The Youth Syndicate,,Dawn Approach,Montelimar,Fusaichi Pegasus
694,LET'S GO PARTY,D045,Retired,AUS,,Bay , Gelding,PPG,0,Chan Toi Tung & Lau Yuen Hung,41,Choisir,Azardi,Desert Prince
697,THE RUNNER,D042,Active,AUS,5,Chestnut , Gelding,PP,"2,434,405",Chu Yun Lau,,Snitzel,Femina Fashion,Shamardal
698,GAYSON,D041,Retired,NZ,,Brown , Gelding,PP,"101,500","Vincent Li Hoi Yuen, Justin Li Cheng Yan & Vivian Li Yi Mei",60,Savabeel,In The Mood,Hawk Wing
700,STOCK LEGEND,D039,Active,AUS,4,Bay , Gelding,PPG,"1,397,633",Ringo Chan Kwok Yuen & Kenneth Chan Ho Wai,,Sidestep,Adjourn,Waajib
701,PRESIDENT'S CHOICE,D038,Active,AUS,5,Bay , Gelding,PPG,"2,067,370",Peter Lee Kwok Wah,,Redoute's Choice,Shihabi,Pins
703,LUCKY MORE,D035,Active,AUS,4,Bay , Gelding,PPG,"2,518,430",Victor Cheng Hok Hung,,More Than Ready,You Da One,Fastnet Rock
704,ELITE TREASURE,D034,Active,AUS,4,Bay , Gelding,PPG,0,"Lun Kwok Wai, Alan Lun Yue Hang, Ng Kam Kwan & Arnold Pang Kun Hao",,Malibu Moon,Stars To Shine,Tale Of The Cat
705,HERO STAR,D033,Active,AUS,5,Bay , Gelding,PPG,"860,910","Mr & Mrs Wong Kwun Keong, Wong Men Chu and Wong Bo Chu",,Kaphero,Winning Betsy,Redoute's Choice
706,DESTINE JEWELLERY,D032,Active,AUS,5,Brown , Gelding,PPG,"1,944,150",Tung Moon Fai,,I Am Invincible,Ailuros,One Cool Cat
707,VICTORY MASTERY,D031,Retired,AUS,,Bay , Gelding,PPG,"449,655",See Wai Keung,44,Foxwedge,Parnissius,Zabeel
708,EXTRA FORTUNE,D030,Retired,AUS,,Bay , Gelding,PPG,0,Millions In One Syndicate,50,Exceed And Excel,Jambu,Ocean Of Wisdom
709,EVERYONE'S DELIGHT,D029,Active,NZ,4,Bay , Gelding,PPG,"1,130,000",Yeung Kin Shan & Yeung Chi Ming,,El Roca,Catch Your Idol,Zabeel
710,FLYING PHOTOS,D028,Active,AUS,4,Bay , Gelding,PPG,"60,000",Chu Hung Kwan,,Dissident,Ajamais,Gold Away
711,ALL THE WAY,D027,Active,AUS,4,Bay , Gelding,PPG,"255,000",All The Way Syndicate,,Choisir,Crash'm,Shamardal
712,LUCKY EXPRESS,D026,Active,AUS,4,Bay / Brown , Gelding,PP,"7,159,000",Larry Yung Chi Kin,,Toronado,Il Diamante,Testa Rossa
713,ARROGANT,D025,Active,NZ,5,Bay , Gelding,PP,"172,500",Martin Siu Kim Sun,,Ocean Park,Charmeuse,O'Reilly
714,BE READY,D024,Active,AUS,5,Bay , Gelding,PP,"1,326,750",Cheng Siu Kwong,,Love Conquers All,Orient Success,Success Express
715,BEAUTY LEGACY,D023,Active,AUS,5,Brown , Gelding,PP,"3,489,000",Patrick Kwok Ho Chuen,,Fiorente,Rosa Perlato,Encosta de Lago
716,GENERAL'S DELIGHT,D022,Active,AUS,5,Bay , Gelding,PP,"2,905,250",Mike Cheung Shun Ching,,Fastnet Rock,Miss Jakeo,Unbridled's Song
717,MENAGGIO,D021,Retired,AUS,,Black , Gelding,PPG,"195,818","Wilson Ngan Ping Shing, Katherine Ngan Mei Sze, Kanvin Ngan & Wilkie Ngan Chi Wai",46,Written Tycoon,Remy,Centaine
718,LUCKY BOY,D018,Active,NZ,5,Bay , Gelding,PPG,0,Leung Fung Seung & Leung Yen Jing,,Swiss Ace,Perfect Silhouette,More Than Ready
719,DIAMOND STAR,D017,Active,NZ,5,Bay , Gelding,PPG,"35,000","Willie Yiu Man Hung, Victor Yiu Wai Yin & Vincent Yiu Wai Pong",,Sweet Orange,Cadence,Rhythm
720,FLYING SPIRIT,D016,Retired,NZ,,Bay , Gelding,PPG,0,RAA Fraternity Syndicate,27,Stratum,Traffic,Lonhro
722,INFINITE POWER,D014,Active,AUS,5,Bay , Gelding,PPG,"35,000",The Hon Paul Tse Wai Chun,,Smart Missile,Hussta La Vista,Hussonet
723,FANTASTIC BOY,D013,Retired,NZ,,Bay , Gelding,PPG,"33,845",Back Room Boys Syndicate,39,Showcasing,Runaway Bride,Ustinov
725,PRIME TIME,D011,Active,AUS,5,Chestnut , Gelding,PPG,0,"Eddie Law Kar Chung, Ada Ng Wai Hing & Amanda Law Yah Man",,Rothesay,Tarmons,Dodge
726,REGENCY POET,D010,Active,NZ,5,Bay , Gelding,PPG,"494,655",Family Syndicate,,Poet's Voice,Amour Cache,Exceed And Excel
728,TREASURE CHEST,D008,Active,NZ,5,Chestnut , Gelding,PPG,"1,315,895",David Wu Wei Min,,Ocean Park,Batroun,Danzero
729,SPARKLING STAR,D007,Active,NZ,5,Bay , Gelding,PPG,"340,430",Sam Lee Yuk Sum,,Jimmy Choux,Miss Faberge,Ustinov
730,TUNG WAH GLORY,D006,Active,AUS,5,Bay , Gelding,PPG,"797,775",Tung Wah Buddies Syndicate,,Hussonet,Puzzles,Redoute's Choice
731,TEAM POWER,D005,Active,AUS,5,Chestnut , Gelding,PPG,"976,670","Mr & Mrs Pang Wai Hak, Pang Ka Yeung and Andy Pang Ka Wai",,Excelebration,My Type,Zabeel
732,WIND PACIFIC,D004,Retired,AUS,,Brown , Gelding,PPG,0,Andrew Chiu Wah Wai,52,Dream Ahead,Great Cross,Cape Cross
733,PLIKCLONE,D003,Active,NZ,5,Brown , Gelding,PPG,"1,224,885",Stacey Martin Wong,,Burgundy,Aventura,Rock Of Gibraltar
734,AURORA STAR,D002,Retired,AUS,,Bay , Gelding,PPG,"33,845",Wise Buddies Syndicate,52,Akeed Mofeed,Passionate Lady,Danzero
735,SUPER BULLET,D001,Active,AUS,6,Bay , Gelding,PP,0,Equine Passion Syndicate,,Bullet Train,Auspicious Day,Night Shift
736,DUKE DA VEGA,C831,Active,AUS,,Chestnut , Gelding,VIS,0,Golden Pistols Racing Syndicate,81,Lope de Vega,Lime Squeeze,Exceed And Excel
737,WICHITA LINESMAN,C830,Active,AUS,,Brown , Gelding,VIS,0,Bada Chan Yu Fung,83,Danehill Express,Icicles,Don't Say Halo
738,PEARL GREEN,C829,Active,AUS,,Bay , Gelding,VIS,"157,500",Chan Ming Wing,97,Fastnet Rock,The Hamptons,Encosta de Lago
739,EMINENT,C828,Active,IRE,,Bay , Horse,VIS,0,Sir P J Vela & H J De Burgh,,Frankel,You'll Be Mine,Kingmambo
740,WIN BRIGHT,C826,Active,JPN,,Grey , Horse,VIS,"35,800,000",Win Co Ltd,,Stay Gold,Summer Eternity,Admire Cozzene
741,NAC VENUS,C825,Active,JPN,,Brown , Mare,VIS,"320,000",Kinya Komatsu,,Daiwa Major,Ready To Please,More Than Ready
742,VIDDORA,C824,Active,AUS,,Bay , Mare,VIS,0,Lloyd Kennewell Syndicate,,I Am Invincible,Snow Flight,Colombia
743,ENZO'S LAD,C823,Active,AUS,,Bay , Gelding,VIS,0,"N P Beban, P G Bentley, K N Bradley, S W Grant, J Jacobsen, P Murphy, M R Pitman, I & Mrs L Vibert",,Testa Rossa,Sheerama,Catbird
744,SANTA ANA LANE,C822,Active,AUS,,Bay , Gelding,VIS,"912,000",William Street Syndicate,,Lope de Vega,Fast Fleet,Fastnet Rock
745,ROSTROPOVICH,C821,Active,IRE,,Bay , Colt,VIS,0,"Michael Tabor, Derrick Smith, Mrs John Magnier & M J Jooste",,Frankel,Tyranny,Machiavellian
746,LATROBE,C820,Active,IRE,,Brown , Colt,VIS,0,N C Williams and Mr & Mrs L J Williams,,Camelot,Question Times,Shamardal
747,CROCOSMIA,C819,Active,JPN,,Dark Bay , Mare,VIS,0,Ryoichi Otsuka,,Stay Gold,Developpe,Boston Harbor
748,LYS GRACIEUX,C818,Active,JPN,,Dark Bay , Mare,VIS,"6,800,000",Carrot Farm Co Ltd,,Heart's Cry,Liliside,American Post
749,PRINCE OF ARRAN,C817,Active,GB,,Bay , Gelding,VIS,0,Saeed bel Obaida,,Shirocco,Storming Sioux,Storming Home
750,RED VERDON,C816,Active,USA,,Chestnut , Horse,VIS,0,The Hon R J Arculli,,Lemon Drop Kid,Porto Marmay,Choisir
751,MIRAGE DANCER,C815,Active,GB,,Bay , Horse,VIS,0,K Abdullah,,Frankel,Heat Haze,Green Desert
752,SALOUEN,C814,Active,IRE,,Chestnut , Horse,VIS,0,H Balasuriya,,Canford Cliffs,Gali Gal,Galileo
753,WALDGEIST,C812,Active,GB,,Chestnut , Horse,VIS,"660,000",Gestut Ammerland & Newsells Park Stud Ltd,,Galileo,Waldlerche,Monsun
754,DEIRDRE,C811,Active,JPN,,Bay , Mare,VIS,"7,780,000",Toji Morita,,Harbinger,Reizend,Special Week
755,SUNGRAZER,C810,Active,JPN,,Brown , Horse,VIS,"1,596,000",G1 Racing Co Ltd,,Deep Impact,Mantis Hunt,Deputy Minister
756,VIVLOS,C809,Active,JPN,,Black , Mare,VIS,"5,500,000",Kazuhiro Sasaki,,Deep Impact,Halwa Sweet,Machiavellian
757,ONE MASTER,C808,Active,GB,,Bay , Mare,VIS,0,Lael Stable,,Fastnet Rock,Enticing,Pivotal
758,INNS OF COURT,C807,Active,IRE,,Bay , Horse,VIS,0,Godolphin SNC,,Invincible Spirit,Learned Friend,Seeking The Gold
759,BEAT THE BANK,C806,Active,GB,,Bay , Gelding,VIS,0,King Power Racing Co Ltd,,Paco Boy,Tiana,Diktat
760,MOZU ASCOT,C805,Active,USA,,Chestnut , Horse,VIS,0,Capital System Co Ltd,,Frankel,India,Hennessy
761,COMIN' THROUGH,C804,Active,AUS,,Bay , Gelding,VIS,0,Go Bloodstock Australia,,Fastnet Rock,Mica's Pride,Bite The Bullet
762,PERSIAN KNIGHT,C803,Active,JPN,,Dark Bay , Horse,VIS,"1,650,000",G1 Racing Co Ltd,,Harbinger,Orient Charm,Sunday Silence
763,LIM'S CRUISER,C802,Active,AUS,,Bay , Gelding,VIS,0,Lim's Stable,,Casino Prince,Hope Downs,Good Journey
764,SIR DANCEALOT,C801,Active,IRE,,Bay , Gelding,VIS,0,"C Benham, D Whitford, L Quinn & K Quinn",,Sir Prancealot,Majesty's Dancer,Danehill Dancer
765,MR WISEGUY,C543,Retired,GB,,Brown , Gelding,ISG,0,Allen Shi Lop Tak,52,Exchange Rate,Margate,Mizzen Mast
766,ERA KING,C542,Retired,AUS,,Bay , Gelding,ISG,0,Michael Yeung Wah Keung,46,Zoffany,Tandy,Thunder Gulch
768,NOBLE DESIRE,C540,Active,IRE,5,Chestnut , Gelding,ISG,"795,310",Vivian Tang,,Footstepsinthesand,Mimisel,Selkirk
769,WELL DRAGON,C539,Active,FR,5,Bay , Gelding,ISG,"61,250",Mr & Mrs Vincent To Wai Keung and Kenneth To Kin Ting,,Frankel,Noelani,Indian Ridge
770,NOBLE CONSORT,C538,Retired,IRE,,Bay , Gelding,ISG,"33,845",Johnson Chen,46,Kodiac,Mine Inning,Mining
771,JOYFUL CHEERS,C536,Retired,GB,,Chestnut , Gelding,ISG,0,Lo Chuen Hang,25,Olympic Glory,Anandara,Dylan Thomas
772,SPEED FORCE,C535,Active,IRE,5,Bay , Gelding,ISG,"191,205",Wong Wa Hong,,Camacho,Viva Diva,Hurricane Run
773,COPARTNER ERA,C534,Active,AUS,5,Chestnut , Gelding,ISG,"678,705",Kelvin Lau Sik Suen,,Testa Rossa,Song Shan,Al Maher
775,ROBOT WARRIOR,C532,Active,AUS,5,Chestnut , Gelding,ISG,"150,000",Thomas Luk Hin Fai,,Sepoy,Ancient Song,Canny Lad
776,HARMONY N HOME,C531,Active,IRE,5,Brown , Gelding,ISG,"1,434,820","Cheung Ming Man, Cheung Ying Ho, Joseph Lee Chung Tak & Antonny Cheng King Chiu",,Slade Power,Keepers Hill,Danehill
777,COPARTNER RAPPORT,C530,Retired,AUS,,Chestnut , Gelding,ISG,0,Kelvin Lau Sik Suen & Joe Fong Fu Yuen,52,Eurozone,Red Rhonda,General Nediym
778,TOUCH OF FAITH,C529,Retired,FR,,Dark Bay , Gelding,ISG,0,Pardeep Kumar Ramchandani,51,Dabirsim,Salzburg,Zamindar
779,STRONG PROMISE,C527,Deregistered,IRE,,Bay , Gelding,ISG,0,Ying Kee Club Syndicate,37,Dark Angel,Snowfields,Raven's Pass
780,KA YING EXCELLENT,C526,Active,IRE,5,Bay , Gelding,ISG,"2,806,140",Leung Shek Kong,,Holy Roman Emperor,Musical Rain,Val Royal
782,RUNNING GUY,C524,Active,FR,5,Chestnut , Gelding,ISG,0,Alan Kiang Ping Fai & Joyce Lee,,Rio de La Plata,Tevara,Compton Place
783,CALIFORNIA LEVEE,C523,Active,IRE,5,Bay , Gelding,PP,"167,500",Howard Liang Yum Shing,,Moohaajim,Double Precedent,Polish Precedent
784,TAILOR MADE,C522,Active,GB,5,Chestnut , Gelding,PP,"363,845",Marian Choi Man Yun,,Archipenko,Malhadinha,New Approach
785,WINNING BREW,C521,Active,NZ,5,Bay , Gelding,PPG,"814,680",Ip Wai Tung,,Swiss Ace,Diamond Hailey,Zabeel
787,MISSION SMART,C519,Active,AUS,4,Bay , Gelding,PPG,"339,605",Paul Cheng Wing Bor,,Smart Missile,High Above,High Chaparral
788,AMAZING PARADISE,C518,Deregistered,AUS,,Chestnut , Gelding,PPG,"33,845",Julia Suen Chung Yan,51,More Than Ready,Forest Beauty,Thorn Park
789,ALL FOR ST PAUL'S,C517,Active,AUS,4,Bay , Gelding,PPG,"2,104,605",St Paul's Boys Syndicate,,Magnus,So Enticing,Ice Point
790,MERIDIAN TALENT,C516,Retired,AUS,,Grey , Gelding,PPG,0,Meridian Racing Syndicate,31,Glass Harmonium,The Lions Rule,Viking Ruler
791,MANY GAINS,C515,Active,AUS,4,Bay , Gelding,PPG,0,Michael C C Kao & Kao Chan Ming Man,,Choisir,Apparel,Barathea
792,LUCKY VICTOR,C514,Active,AUS,4,Brown , Gelding,PPG,0,Lucky Champions Syndicate,,Champions Gallery,Images,Fusaichi Pegasus
793,DASHING GRACE,C513,Active,AUS,4,Chestnut , Gelding,PPG,0,James Lau Chi Wang,,All Too Hard,Dubleanny,Dubleo
